time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,1,0,9.5,1,0,0.0,0.6,1,0,0.0,0,0,9.5,0,9.5,20,-10.5,0,1,2,-10.0,-10.0,-10.0,0.0
2019-01-01 01:00:00,0.0,0,0,11.8,1,1,0.0,0.6,1,0,8.2,1,0,11.8,1,20.0,20,0.0,1,1,2,0.0,0.0,0.0,-20.0
2019-01-01 02:00:00,0.0,0,0,10.93,1,1,9.07,0.5937013888888889,1,2,0.0,0,1,10.93,1,20.0,20,0.0,1,1,2,0.0,0.0,0.0,0.0
2019-01-01 03:00:00,0.0,1,0,10.39,1,0,-9.61,0.6003750000000001,1,1,19.22,1,0,10.39,0,20.0,20,0.0,1,1,2,-10.0,-10.0,-10.0,-20.0
2019-01-01 04:00:00,0.0,0,0,8.62,0,0,0.0,0.6003750000000001,1,0,20.0,1,1,8.62,0,20.0,20,0.0,1,1,2,0.0,0.0,-10.0,-20.0
2019-01-01 05:00:00,0.0,1,0,8.62,0,0,0.0,0.6003750000000001,1,0,20.0,1,1,8.62,0,20.0,20,0.0,1,1,2,-10.0,0.0,-10.0,-20.0
2019-01-01 06:00:00,0.0,1,0,8.23,0,0,0.0,0.6003750000000001,1,0,0.0,0,1,8.23,0,0.0,20,-20.0,0,1,2,-10.0,0.0,-10.0,0.0
2019-01-01 07:00:00,16.31,1,1,11.46,0,1,3.6900000000000013,0.5978125000000001,1,2,0.0,1,0,27.77,2,20.0,20,0.0,1,1,2,0.0,0.0,0.0,-20.0
2019-01-01 08:00:00,31.5,0,3,22.81,1,2,0.0,0.5978125000000001,1,0,0.0,0,1,54.31,5,22.81,20,2.8099999999999987,2,1,2,-20.0,10.0,0.0,0.0
2019-01-01 09:00:00,44.55,1,4,23.66,0,2,0.0,0.5978125000000001,1,0,0.0,0,0,68.21,5,44.55,20,24.549999999999997,4,1,2,30.0,-10.0,0.0,0.0
2019-01-01 10:00:00,54.56,1,5,18.16,1,1,52.72,0.5612013888888889,1,2,0.0,0,0,72.72,5,125.44,20,105.44,5,1,2,40.0,0.0,-40.0,0.0
2019-01-01 11:00:00,60.85,1,5,25.76,0,2,40.85,0.5328333333333334,1,2,81.7,1,0,86.61,5,183.4,20,163.4,5,1,2,40.0,-10.0,-40.0,-20.0
2019-01-01 12:00:00,63.0,1,5,24.66,1,2,0.0,0.5328333333333334,1,0,0.0,0,1,87.66,5,87.66,20,67.66,5,1,2,40.0,10.0,0.0,0.0
2019-01-01 13:00:00,60.85,1,5,19.7,1,1,60.55,0.4907847222222223,1,2,0.0,0,0,80.55,5,141.1,20,121.1,5,1,2,40.0,0.0,-40.0,0.0
2019-01-01 14:00:00,54.56,0,5,19.45,0,1,-20.0,0.5046736111111112,1,1,0.0,0,0,74.01,5,-20.0,20,-40.0,0,1,2,-40.0,0.0,-10.0,0.0
2019-01-01 15:00:00,44.55,1,4,19.47,1,1,44.019999999999996,0.47410416666666677,1,2,0.0,0,0,64.02,5,108.03999999999999,20,88.03999999999999,5,1,2,30.0,0.0,-40.0,0.0
2019-01-01 16:00:00,31.5,1,3,20.43,1,1,0.0,0.47410416666666677,1,0,0.0,0,0,51.93,4,51.93,20,31.93,4,1,2,20.0,0.0,0.0,0.0
2019-01-01 17:00:00,16.31,1,1,22.2,0,2,0.0,0.47410416666666677,1,0,3.6900000000000013,1,0,38.51,3,20.0,20,0.0,1,1,2,0.0,-10.0,0.0,-20.0
2019-01-01 18:00:00,0.0,1,0,21.46,1,2,1.4600000000000009,0.47309027777777785,1,2,0.0,0,1,21.46,2,22.92,20,2.9200000000000017,2,1,2,-10.0,10.0,-10.0,0.0
2019-01-01 19:00:00,0.0,0,0,20.33,0,1,0.0,0.47309027777777785,1,0,20.0,1,0,20.33,1,20.0,20,0.0,1,1,2,0.0,0.0,-10.0,-20.0
2019-01-01 20:00:00,0.0,0,0,22.89,0,2,-20.0,0.48697916666666674,1,1,0.0,0,1,22.89,2,-20.0,20,-40.0,0,1,2,0.0,-10.0,-10.0,0.0
2019-01-01 21:00:00,0.0,0,0,19.12,0,1,-20.0,0.5008680555555556,1,1,40.0,1,0,19.12,1,20.0,20,0.0,1,1,2,0.0,0.0,-10.0,-20.0
2019-01-01 22:00:00,0.0,0,0,20.34,0,1,0.0,0.5008680555555556,1,0,0.0,0,1,20.34,1,0.0,20,-20.0,0,1,2,0.0,0.0,-10.0,0.0
