time,solar,solar_state,solar_discrete,wind,wind_state,wind_discrete,bat,bat_soc,bat_soc_discrete,bat_state,grid,grid_state,grid_discrete,renewable,renewable_discrete,total,demand,dif,total_discrete,demand_discrete,price,reward_solar,reward_wind,reward_bat,reward_grid
2019-01-01 00:00:00,0.0,1,0,9.5,0,0,20.0,0.5861111111111111,1,2,0.0,0,0,9.5,0,20.0,20,0.0,1,1,2,-10.0,0.0,10.0,0.0
2019-01-01 01:00:00,0.0,1,0,11.8,0,1,20.0,0.5722222222222222,1,2,0.0,0,0,11.8,1,20.0,20,0.0,1,1,2,-10.0,0.0,10.0,0.0
2019-01-01 02:00:00,0.0,0,0,10.93,0,1,20.0,0.5583333333333333,1,2,0.0,0,0,10.93,1,20.0,20,0.0,1,1,2,0.0,0.0,10.0,0.0
2019-01-01 03:00:00,0.0,0,0,10.39,0,0,20.0,0.5444444444444444,1,2,0.0,1,0,10.39,0,20.0,20,0.0,1,1,2,0.0,0.0,10.0,-20.0
2019-01-01 04:00:00,0.0,1,0,8.62,1,0,-11.38,0.5523472222222221,1,1,0.0,0,1,8.62,0,-2.7600000000000016,20,-22.76,0,1,2,-10.0,-10.0,-10.0,0.0
2019-01-01 05:00:00,0.0,0,0,8.62,0,0,20.0,0.5384583333333333,1,2,0.0,0,0,8.62,0,20.0,20,0.0,1,1,2,0.0,0.0,10.0,0.0
2019-01-01 06:00:00,0.0,0,0,8.23,0,0,20.0,0.5245694444444443,1,2,0.0,0,0,8.23,0,20.0,20,0.0,1,1,2,0.0,0.0,10.0,0.0
2019-01-01 07:00:00,16.31,0,1,11.46,0,1,20.0,0.5106805555555554,1,2,0.0,0,0,27.77,2,20.0,20,0.0,1,1,2,0.0,0.0,10.0,0.0
2019-01-01 08:00:00,31.5,0,3,22.81,0,2,0.0,0.5106805555555554,1,0,0.0,0,0,54.31,5,0.0,20,-20.0,0,1,2,-20.0,-10.0,-10.0,0.0
2019-01-01 09:00:00,44.55,0,4,23.66,1,2,-3.66,0.513222222222222,1,1,0.0,1,0,68.21,5,20.0,20,0.0,1,1,2,-30.0,10.0,10.0,-20.0
2019-01-01 10:00:00,54.56,1,5,18.16,0,1,0.0,0.513222222222222,1,0,34.56,1,1,72.72,5,89.12,20,69.12,5,1,2,40.0,0.0,0.0,-20.0
2019-01-01 11:00:00,60.85,0,5,25.76,1,2,-5.760000000000002,0.517222222222222,1,1,0.0,0,1,86.61,5,20.0,20,0.0,1,1,2,-40.0,10.0,10.0,0.0
2019-01-01 12:00:00,63.0,1,5,24.66,1,2,0.0,0.517222222222222,1,0,0.0,0,0,87.66,5,87.66,20,67.66,5,1,2,40.0,10.0,0.0,0.0
2019-01-01 13:00:00,60.85,1,5,19.7,0,1,-40.85,0.5455902777777776,1,1,0.0,0,0,80.55,5,20.0,20,0.0,1,1,2,40.0,0.0,40.0,0.0
2019-01-01 14:00:00,54.56,0,5,19.45,0,1,0.0,0.5455902777777776,1,0,0.0,0,0,74.01,5,0.0,20,-20.0,0,1,2,-40.0,0.0,-10.0,0.0
2019-01-01 15:00:00,44.55,0,4,19.47,1,1,-0.5300000000000011,0.5459583333333331,1,1,0.0,0,0,64.02,5,18.939999999999998,20,-1.0600000000000023,1,1,2,-30.0,0.0,0.0,0.0
2019-01-01 16:00:00,31.5,1,3,20.43,1,1,0.0,0.5459583333333331,1,0,0.0,0,0,51.93,4,51.93,20,31.93,4,1,2,20.0,0.0,0.0,0.0
2019-01-01 17:00:00,16.31,1,1,22.2,0,2,-3.6900000000000013,0.5485208333333331,1,1,0.0,0,0,38.51,3,12.619999999999997,20,-7.380000000000003,1,1,2,0.0,-10.0,0.0,0.0
2019-01-01 18:00:00,0.0,1,0,21.46,1,2,1.4600000000000009,0.5475069444444441,1,2,0.0,0,0,21.46,2,22.92,20,2.9200000000000017,2,1,2,-10.0,10.0,-10.0,0.0
2019-01-01 19:00:00,0.0,0,0,20.33,1,1,-0.3299999999999983,0.5477361111111108,1,1,0.0,1,0,20.33,1,20.0,20,0.0,1,1,2,0.0,0.0,0.0,-20.0
2019-01-01 20:00:00,0.0,1,0,22.89,0,2,20.0,0.5338472222222218,1,2,0.0,0,1,22.89,2,20.0,20,0.0,1,1,2,-10.0,-10.0,10.0,0.0
2019-01-01 21:00:00,0.0,0,0,19.12,0,1,0.0,0.5338472222222218,1,0,0.0,0,0,19.12,1,0.0,20,-20.0,0,1,2,0.0,0.0,-10.0,0.0
2019-01-01 22:00:00,0.0,0,0,20.34,1,1,0.33999999999999986,0.5336111111111107,1,2,0.6799999999999997,1,0,20.34,1,21.36,20,1.3599999999999994,2,1,2,0.0,0.0,0.0,-20.0
